PMID	NUMSENT	REGULATOR	REGULATED	REGULATED_TYPE	REGULATED_GENE	REGULATED_TU	EFFECT	NORMALIZED_EFFECT	SENTENCE	regulator_regex	regulated_regex	regulator_count	regulated_count	regulator_plus_one	regulated_plus_one	regulator_regulated_plus_one	regulated_tag	regulator_tag	sentence_tagged
12618441	30	GntR	gntT	GENE	gntT		negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by @TF$ ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for @Regulated$ were experimentally defined ( 26 ) .
12618441	30	GntR	gntT	GENE	gntT		negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both @Regulated$ and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one @TF$ - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .
12618441	30	GntR	gntT	GENE	gntT		negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one @TF$ - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for @Regulated$ were experimentally defined ( 26 ) .
12618441	30	GntR	gntT	GENE	gntT		negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both @Regulated$ and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two @TF$ - binding elements for gntT were experimentally defined ( 26 ) .
12618441	30	GntR	gntT	GENE	gntT		negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntT[:punct:]?\b	3	2	True	True	True	@Regulated$	@TF$	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two @TF$ - binding elements for @Regulated$ were experimentally defined ( 26 ) .
17504942	39	ArgP	argO	TU		argO	regulation	regulator	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results ArgP - mediated regulation of E . coli argO Reconstitution of @TF$ - mediated regulation of @Regulated$ transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results @TF$ - mediated regulation of E . coli @Regulated$ Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results @TF$ - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of @Regulated$ transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results @TF$ - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of @Regulated$ transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results @TF$ - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of @Regulated$ transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results ArgP - mediated regulation of E . coli @Regulated$ Reconstitution of @TF$ - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results ArgP - mediated regulation of E . coli argO Reconstitution of @TF$ - mediated regulation of argO transcription in vitro Toward reconstitution of @Regulated$ transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
17504942	39	ArgP	argO	TU		argO	regulation	no_relation	Results ArgP - mediated regulation of E . coli argO Reconstitution of ArgP - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of argO transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	2	4	True	True	True	@Regulated$	@TF$	Results ArgP - mediated regulation of E . coli argO Reconstitution of @TF$ - mediated regulation of argO transcription in vitro Toward reconstitution of argO transcriptional regulation in vitro , the in vivo start site of @Regulated$ transcription was first mapped ( in an argP d strain where such transcription is high and constitutive ) by primer extension analysis to an A residue situated 28 bases upstream of the predicted translation start site of the structural gene ( see Supplementary Fig . S1 ) .
15667305	44	NarL	hcp	GENE	hcp		mediated	activator	Nitrate - and nitrite - mediated expression of the hcp is dependent on NarL and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?hcp[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Nitrate - and nitrite - mediated expression of the @Regulated$ is dependent on @TF$ and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .
15667305	44	NarL	hcp	GENE	hcp		mediated	no_relation	Nitrate - and nitrite - mediated expression of the hcp is dependent on NarL and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?hcp[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Nitrate - and nitrite - mediated expression of the hcp is dependent on @TF$ and NarP Sequence analysis of the @Regulated$ regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .
15667305	44	NarL	hcp	GENE	hcp		mediated	no_relation	Nitrate - and nitrite - mediated expression of the hcp is dependent on NarL and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?hcp[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Nitrate - and nitrite - mediated expression of the @Regulated$ is dependent on NarL and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , @TF$ and NarP ( Figure 1 ) .
15667305	44	NarL	hcp	GENE	hcp		mediated	no_relation	Nitrate - and nitrite - mediated expression of the hcp is dependent on NarL and NarP Sequence analysis of the hcp regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , NarL and NarP ( Figure 1 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?hcp[:punct:]?\b	2	2	True	True	True	@Regulated$	@TF$	Nitrate - and nitrite - mediated expression of the hcp is dependent on NarL and NarP Sequence analysis of the @Regulated$ regulatory region suggested that it contains a binding site for FNR and also binding sites for nitrite - and nitrate - activated regulators , @TF$ and NarP ( Figure 1 ) .
